x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,label
0.11157339811325073,0.7398040294647217,-1.0829910479515092e-07,0.18745329976081848,0.6038349866867065,0.031588368117809296,0.21693849563598633,0.4769897758960724,0.02799384854733944,0.23201321065425873,0.3780600130558014,0.009264059364795685,0.24705110490322113,0.2955145537853241,-0.009125449694693089,0.12813912332057953,0.3565872311592102,0.01574540138244629,0.24196986854076385,0.26955026388168335,-0.01829296164214611,0.31835198402404785,0.26050132513046265,-0.037222180515527725,0.3757877051830292,0.266426682472229,-0.046803634613752365,0.11182312667369843,0.36778882145881653,-0.019018584862351418,0.28032711148262024,0.38488346338272095,-0.059160176664590836,0.2745059132575989,0.48213323950767517,-0.06125170364975929,0.23703043162822723,0.5243526101112366,-0.055959779769182205,0.11761877685785294,0.40654367208480835,-0.05453375354409218,0.28142109513282776,0.4440014362335205,-0.08873126655817032,0.2651406228542328,0.5390931963920593,-0.07427903264760971,0.22885970771312714,0.5729818940162659,-0.058434341102838516,0.13859058916568756,0.4561859369277954,-0.08894864469766617,0.2698958218097687,0.4839886426925659,-0.1027938649058342,0.2656136155128479,0.5552487969398499,-0.08814027160406113,0.23818573355674744,0.5831418037414551,-0.07324962317943573,क
0.0949634462594986,0.8147363662719727,1.8789785727335584e-08,0.18429380655288696,0.6526333689689636,0.02186400070786476,0.21561458706855774,0.5014771223068237,0.005406324751675129,0.23343753814697266,0.3844590485095978,-0.025979455560445786,0.25210070610046387,0.2874201238155365,-0.05545274168252945,0.11685827374458313,0.3531327247619629,-0.005426051560789347,0.24676983058452606,0.2512162923812866,-0.053834233433008194,0.33770889043807983,0.2367871254682541,-0.08044170588254929,0.4082874655723572,0.2434716671705246,-0.0953223779797554,0.09434215724468231,0.3852737247943878,-0.04268917068839073,0.28943631052970886,0.40231195092201233,-0.0934719443321228,0.282086044549942,0.5021843910217285,-0.09441688656806946,0.23781919479370117,0.5304101705551147,-0.09003735333681107,0.09577878564596176,0.4471723735332489,-0.08211103081703186,0.28555065393447876,0.48580142855644226,-0.12627096474170685,0.26769012212753296,0.5749001502990723,-0.10702585428953171,0.22214627265930176,0.5897437930107117,-0.08971954882144928,0.11528956890106201,0.5173812508583069,-0.12167061120271683,0.2677002549171448,0.5449398159980774,-0.1436665803194046,0.26120972633361816,0.6093921661376953,-0.1273200958967209,0.22134500741958618,0.6215970516204834,-0.11184018850326538,क
0.0915769562125206,0.8036556243896484,1.8499899390178598e-09,0.1807999461889267,0.6442964673042297,0.023308204486966133,0.2105959802865982,0.4974544048309326,0.006487314123660326,0.22782765328884125,0.3809012770652771,-0.025640206411480904,0.24703764915466309,0.28137433528900146,-0.05595257505774498,0.1094268336892128,0.349281370639801,-0.004490806255489588,0.23861603438854218,0.2487567514181137,-0.05169284716248512,0.3289695680141449,0.23377855122089386,-0.0773610845208168,0.39870789647102356,0.23942264914512634,-0.09196684509515762,0.08902087062597275,0.3808799982070923,-0.04273217171430588,0.28326040506362915,0.39722880721092224,-0.09171662479639053,0.27571797370910645,0.4953591823577881,-0.0917123556137085,0.23124203085899353,0.5219553709030151,-0.08732461929321289,0.0922115221619606,0.4420459568500519,-0.08297362923622131,0.2804597020149231,0.48013439774513245,-0.12503620982170105,0.26248663663864136,0.568652868270874,-0.10448455065488815,0.2170543223619461,0.584104597568512,-0.0872432067990303,0.11321303993463516,0.511699914932251,-0.12335379421710968,0.2624868154525757,0.5395663976669312,-0.1447676122188568,0.25522613525390625,0.6042120456695557,-0.1281442940235138,0.215377539396286,0.6170152425765991,-0.11287811398506165,क
0.09317842125892639,0.8037824034690857,-1.2673787352923682e-08,0.1827087253332138,0.6431654095649719,0.021569162607192993,0.21135762333869934,0.4941974878311157,0.005439788568764925,0.2278505265712738,0.3761523365974426,-0.025421524420380592,0.24805445969104767,0.27230316400527954,-0.05436037853360176,0.11002735048532486,0.3493688106536865,-0.0045201643370091915,0.2402319461107254,0.24941353499889374,-0.05203351378440857,0.3320167064666748,0.23378539085388184,-0.07874196022748947,0.40326833724975586,0.2376982867717743,-0.0944792702794075,0.08912572264671326,0.3800879716873169,-0.0418928824365139,0.28454846143722534,0.39895105361938477,-0.09233907610177994,0.27659231424331665,0.4975907802581787,-0.09401213377714157,0.23056097328662872,0.5257234573364258,-0.09078123420476913,0.09170349687337875,0.44157475233078003,-0.08140168339014053,0.28063321113586426,0.4802091121673584,-0.12551777064800262,0.26359042525291443,0.5691608786582947,-0.1058843806385994,0.21793800592422485,0.5856439471244812,-0.08874839544296265,0.1121709868311882,0.5119474530220032,-0.12109781056642532,0.2614216208457947,0.5389035940170288,-0.14465318620204926,0.2554638087749481,0.6042847037315369,-0.12878018617630005,0.2160855084657669,0.6178494095802307,-0.11360391229391098,क
0.091866135597229,0.8028595447540283,-8.84636719433729e-09,0.17956647276878357,0.6450601816177368,0.019192270934581757,0.21003228425979614,0.4957033395767212,0.0027651686687022448,0.22790291905403137,0.3776191771030426,-0.027737731114029884,0.24899537861347198,0.27551937103271484,-0.056157417595386505,0.11004229635000229,0.347936749458313,-0.006008631084114313,0.24009467661380768,0.24780303239822388,-0.053367700427770615,0.3316250443458557,0.23337896168231964,-0.07952272146940231,0.4021608233451843,0.2382681667804718,-0.09466106444597244,0.08843942731618881,0.3784230947494507,-0.04168986156582832,0.28449195623397827,0.3974267542362213,-0.0915009006857872,0.27621808648109436,0.4957103729248047,-0.0934605672955513,0.22970673441886902,0.5211054086685181,-0.09043334424495697,0.09079417586326599,0.440189927816391,-0.0795731246471405,0.281278133392334,0.4802485406398773,-0.12354549765586853,0.26327836513519287,0.5685023665428162,-0.10507971048355103,0.21676227450370789,0.5821471214294434,-0.08871903270483017,0.11106587946414948,0.5112118124961853,-0.11774783581495285,0.2626434564590454,0.5393279194831848,-0.14099471271038055,0.2548999488353729,0.6044890880584717,-0.1256687343120575,0.21376243233680725,0.6166154146194458,-0.1109323650598526,क
0.09272307902574539,0.802744448184967,-2.2209372119164073e-08,0.1821414977312088,0.6436325311660767,0.019557949155569077,0.21175524592399597,0.49281081557273865,0.003562246449291706,0.22871503233909607,0.374466210603714,-0.026513727381825447,0.24997156858444214,0.2717974781990051,-0.054344844073057175,0.11050678044557571,0.34793367981910706,-0.005618519149720669,0.2407284379005432,0.24770794808864594,-0.05202515423297882,0.3322928547859192,0.232742041349411,-0.07707230001688004,0.40310847759246826,0.23706385493278503,-0.09166904538869858,0.08969812095165253,0.3780914545059204,-0.04139277711510658,0.2859068512916565,0.3968639075756073,-0.09119807183742523,0.27668142318725586,0.49612098932266235,-0.0923805758357048,0.22962962090969086,0.5213379859924316,-0.08870255202054977,0.09268215298652649,0.43874305486679077,-0.07933139055967331,0.282397598028183,0.4784034192562103,-0.12316565960645676,0.2638285756111145,0.567463755607605,-0.10417165607213974,0.21711516380310059,0.5811189413070679,-0.08749979734420776,0.11356519162654877,0.5085735321044922,-0.11754842847585678,0.26352789998054504,0.5377567410469055,-0.14104343950748444,0.2557380199432373,0.6036434173583984,-0.12598444521427155,0.2148895412683487,0.6155024766921997,-0.1114359125494957,क
0.09305359423160553,0.8022192120552063,-3.0728330102647305e-08,0.18158875405788422,0.6424844861030579,0.02108333632349968,0.21169187128543854,0.49236738681793213,0.005556884687393904,0.22896601259708405,0.3739902079105377,-0.0245552696287632,0.2508648633956909,0.27189183235168457,-0.052597228437662125,0.11344878375530243,0.3461452126502991,-0.003381194546818733,0.24159355461597443,0.24678407609462738,-0.05020444840192795,0.33273690938949585,0.23195138573646545,-0.07592786103487015,0.4035884141921997,0.23633088171482086,-0.0908808782696724,0.09218410402536392,0.37650009989738464,-0.04005132243037224,0.28679171204566956,0.397080659866333,-0.09016148746013641,0.277019202709198,0.4959261119365692,-0.09185022115707397,0.2302684336900711,0.5213923454284668,-0.08841415494680405,0.09423059970140457,0.4375980496406555,-0.0789339616894722,0.28285548090934753,0.47973719239234924,-0.12332651019096375,0.263588547706604,0.5684537887573242,-0.10492874681949615,0.2172735631465912,0.5818361639976501,-0.08843272924423218,0.11415635049343109,0.507923424243927,-0.11795850098133087,0.26421505212783813,0.5378425717353821,-0.14168909192085266,0.25583040714263916,0.6031619906425476,-0.1267753541469574,0.21491949260234833,0.6148571968078613,-0.1122073233127594,क
0.0944848284125328,0.7996995449066162,1.4076772636428814e-08,0.18167699873447418,0.6408344507217407,0.015124520286917686,0.2110055834054947,0.4916161298751831,-0.0013335816329345107,0.22862225770950317,0.3739091753959656,-0.030972300097346306,0.2498789131641388,0.2740330398082733,-0.05827493965625763,0.11305239051580429,0.3440607190132141,-0.007119679357856512,0.24100986123085022,0.2458692491054535,-0.05463111773133278,0.3312363028526306,0.23136362433433533,-0.08071203529834747,0.40076738595962524,0.23742486536502838,-0.09527765959501266,0.0914270430803299,0.37469857931137085,-0.039725691080093384,0.2860337793827057,0.3956926465034485,-0.08999484777450562,0.2785383462905884,0.4933871924877167,-0.09195327013731003,0.23409637808799744,0.5201932787895203,-0.08806604892015457,0.09329197555780411,0.43538838624954224,-0.07503128051757812,0.28181517124176025,0.47788259387016296,-0.11997753381729126,0.26342451572418213,0.5647174119949341,-0.10292354226112366,0.21837666630744934,0.5791949033737183,-0.0863834097981453,0.11284634470939636,0.50582355260849,-0.11088553816080093,0.26286518573760986,0.535646378993988,-0.13473361730575562,0.25666511058807373,0.599747359752655,-0.12052971124649048,0.21829970180988312,0.6123192310333252,-0.10582489520311356,क
0.08880991488695145,0.8025994300842285,-2.9639954490789933e-08,0.17834781110286713,0.6446249485015869,0.021847210824489594,0.20975756645202637,0.49439728260040283,0.00676574744284153,0.22855068743228912,0.3757319450378418,-0.022838126868009567,0.24949240684509277,0.2753051221370697,-0.05049437656998634,0.1114327684044838,0.34624776244163513,-0.002991176676005125,0.2402665764093399,0.24732562899589539,-0.04859894886612892,0.330527126789093,0.23184198141098022,-0.07359478622674942,0.40060025453567505,0.2361980676651001,-0.08806278556585312,0.0908014178276062,0.376085102558136,-0.03962603211402893,0.2847023010253906,0.39465323090553284,-0.08777365833520889,0.2763817310333252,0.4924828112125397,-0.08884426951408386,0.2307327538728714,0.5181001424789429,-0.08522787690162659,0.09345211833715439,0.4366377592086792,-0.07822564244270325,0.28125181794166565,0.47740620374679565,-0.12039094418287277,0.26225823163986206,0.5657444000244141,-0.10173533856868744,0.21545736491680145,0.579221785068512,-0.08557701110839844,0.11356397718191147,0.5064522624015808,-0.1169467344880104,0.2625998556613922,0.5365216135978699,-0.1388293355703354,0.2539225220680237,0.6016634702682495,-0.12342519313097,0.2124745100736618,0.6133080124855042,-0.10887902230024338,क
0.09286798536777496,0.80046147108078,8.481689128814196e-09,0.18096375465393066,0.642600417137146,0.020610252395272255,0.20973888039588928,0.49448060989379883,0.005023113917559385,0.22631441056728363,0.37724417448043823,-0.02534499019384384,0.24630796909332275,0.27885591983795166,-0.05372585728764534,0.11087501049041748,0.34455806016921997,-0.0014057069784030318,0.23868997395038605,0.2464822232723236,-0.04806673899292946,0.32770633697509766,0.23166640102863312,-0.07387814670801163,0.39646899700164795,0.23727299273014069,-0.08843234926462173,0.08976566791534424,0.374301552772522,-0.03721299022436142,0.2832273244857788,0.39393317699432373,-0.0859423577785492,0.27542397379875183,0.49074384570121765,-0.08712822943925858,0.23107877373695374,0.51619553565979,-0.0831175372004509,0.09232257306575775,0.4338643252849579,-0.07548351585865021,0.2800942659378052,0.4754222333431244,-0.11792492121458054,0.2617855668067932,0.5631812214851379,-0.09936348348855972,0.21654579043388367,0.5772192478179932,-0.0828605443239212,0.11249575763940811,0.5030274391174316,-0.11411288380622864,0.26221799850463867,0.533909797668457,-0.13571926951408386,0.2547870874404907,0.5993845462799072,-0.12033513188362122,0.21501924097537994,0.6118690967559814,-0.10561622679233551,क
0.09171970933675766,0.799414873123169,-1.1592662829684741e-08,0.18095465004444122,0.6399543881416321,0.020973164588212967,0.21078699827194214,0.4925219416618347,0.0040845670737326145,0.22837813198566437,0.37566354870796204,-0.0276033915579319,0.2482667714357376,0.27418702840805054,-0.05748524144291878,0.11078440397977829,0.3462821841239929,-0.004348672926425934,0.2391824722290039,0.247371643781662,-0.05233502760529518,0.32964813709259033,0.23167066276073456,-0.07946443557739258,0.4001162648200989,0.23525097966194153,-0.09524237364530563,0.08930297940969467,0.3778793513774872,-0.041509903967380524,0.28354567289352417,0.39557117223739624,-0.09218988567590714,0.27453160285949707,0.49407508969306946,-0.09417995065450668,0.2285485714673996,0.5195048451423645,-0.09082131832838058,0.09129507839679718,0.4396164119243622,-0.0809190571308136,0.2796957790851593,0.47845879197120667,-0.12515954673290253,0.2610720992088318,0.5665447115898132,-0.10638045519590378,0.21473675966262817,0.5799829959869385,-0.08966381102800369,0.11099109798669815,0.5096831321716309,-0.12053999304771423,0.2601417303085327,0.5372900366783142,-0.14366485178470612,0.252157986164093,0.6013184785842896,-0.12808431684970856,0.21127451956272125,0.6125404834747314,-0.11316060274839401,क
0.09140217304229736,0.8016157746315002,-2.3603467624866425e-08,0.17978322505950928,0.6435675024986267,0.019017184153199196,0.20946331322193146,0.4940483868122101,0.003153711324557662,0.2272418886423111,0.37581273913383484,-0.026515891775488853,0.24785116314888,0.2748018205165863,-0.05411693453788757,0.11026718467473984,0.3474894165992737,-0.005819510668516159,0.23847180604934692,0.2485404759645462,-0.052040234208106995,0.3282806873321533,0.2341739982366562,-0.07732582837343216,0.3980920910835266,0.2387256920337677,-0.0918782651424408,0.08857505768537521,0.37670189142227173,-0.040654368698596954,0.28331801295280457,0.39681702852249146,-0.08953259140253067,0.27463147044181824,0.49542737007141113,-0.09074347466230392,0.2287375032901764,0.5211941599845886,-0.08700376749038696,0.09046060591936111,0.4369022846221924,-0.07765909284353256,0.27952951192855835,0.4790201783180237,-0.12067749351263046,0.26079317927360535,0.5674644112586975,-0.10266146808862686,0.21444737911224365,0.581649661064148,-0.08650323748588562,0.10989534109830856,0.5066066384315491,-0.11495137959718704,0.25880900025367737,0.5375223159790039,-0.13755376636981964,0.2518558204174042,0.6023545861244202,-0.1229560598731041,0.21202439069747925,0.6142714023590088,-0.10866545885801315,क
0.09045221656560898,0.8007875680923462,-1.7259617735021493e-08,0.17991235852241516,0.6426089406013489,0.02197718620300293,0.20921164751052856,0.4941621720790863,0.006911363452672958,0.2256070077419281,0.37650051712989807,-0.023091306909918785,0.24626222252845764,0.27607184648513794,-0.05126271769404411,0.10964573174715042,0.3478375971317291,-0.0020458530634641647,0.23765075206756592,0.248199924826622,-0.04829411208629608,0.3278260827064514,0.23341475427150726,-0.07333479821681976,0.3972254991531372,0.23815658688545227,-0.08747659623622894,0.08842015266418457,0.37715309858322144,-0.03859822824597359,0.2822812795639038,0.3967810571193695,-0.08743444085121155,0.2744715213775635,0.49550700187683105,-0.08825569599866867,0.22886891663074493,0.5214146971702576,-0.08397131413221359,0.09060249477624893,0.4367091655731201,-0.07734684646129608,0.27802273631095886,0.47921109199523926,-0.12030675262212753,0.26012563705444336,0.5684062838554382,-0.10177164524793625,0.21400238573551178,0.5830191969871521,-0.08514551818370819,0.11007536947727203,0.5053614377975464,-0.11620556563138962,0.25894075632095337,0.536940336227417,-0.13844704627990723,0.2519616484642029,0.6028592586517334,-0.12316229194402695,0.21170441806316376,0.6158092021942139,-0.10837401449680328,क
